Date,España,Italia,Turquia
2021-04-19 00:00:00+00:00,3428354.0,3878994.0,4323596
2021-04-20 00:00:00+00:00,3428354.0,3891063.0,4384624
2021-04-21 00:00:00+00:00,3446072.0,3904899.0,4446591
2021-04-22 00:00:00+00:00,3456886.0,3920945.0,4501382
2021-04-23 00:00:00+00:00,3468617.0,3935703.0,4550820
2021-04-24 00:00:00+00:00,3468617.0,3949517.0,4591416
2021-04-25 00:00:00+00:00,3468617.0,3962674.0,4629969
2021-04-26 00:00:00+00:00,3488469.0,3971114.0,4667281
2021-04-27 00:00:00+00:00,3496134.0,3981512.0,4710582
2021-04-28 00:00:00+00:00,3504799.0,3994894.0,4751026
2021-04-29 00:00:00+00:00,3514942.0,4009208.0,4788700
2021-04-30 00:00:00+00:00,3524077.0,4022653.0,4820591
2021-05-01 00:00:00+00:00,3524077.0,4035617.0,4849408
2021-05-02 00:00:00+00:00,3524077.0,4044762.0,4875388
2021-05-03 00:00:00+00:00,3540430.0,4050708.0,4900121
2021-05-04 00:00:00+00:00,3544945.0,4059821.0,4929118
2021-05-05 00:00:00+00:00,3551262.0,4070400.0,4955594
2021-05-06 00:00:00+00:00,3559222.0,4082198.0,4977982
2021-05-07 00:00:00+00:00,3567408.0,4092747.0,4998089
2021-05-08 00:00:00+00:00,3567408.0,4102921.0,5016141
2021-05-09 00:00:00+00:00,3567408.0,4111210.0,5031332
2021-05-10 00:00:00+00:00,3581392.0,4116287.0,5044936
2021-05-11 00:00:00+00:00,3586333.0,4123230.0,5059433
2021-05-12 00:00:00+00:00,3592751.0,4131078.0,5072462
2021-05-13 00:00:00+00:00,3598452.0,4139160.0,5083996
2021-05-14 00:00:00+00:00,3604799.0,4146722.0,5095390
2021-05-15 00:00:00+00:00,3604799.0,4153374.0,5106862
2021-05-16 00:00:00+00:00,3604799.0,4159122.0,5117374
2021-05-17 00:00:00+00:00,3615860.0,4162576.0,5127548
2021-05-18 00:00:00+00:00,3619848.0,4167025.0,5139485
2021-05-19 00:00:00+00:00,3625928.0,4172525.0,5151038
2021-05-20 00:00:00+00:00,3631661.0,4178261.0,5160423
2021-05-21 00:00:00+00:00,3636453.0,4183476.0,5169951
2021-05-22 00:00:00+00:00,3636453.0,4188190.0,5178648
2021-05-23 00:00:00+00:00,3636453.0,4192183.0,5186487
2021-05-24 00:00:00+00:00,3647520.0,4194672.0,5194010
2021-05-25 00:00:00+00:00,3652879.0,4197892.0,5203385
2021-05-26 00:00:00+00:00,3657886.0,4201827.0,5212123
2021-05-27 00:00:00+00:00,3663176.0,4205970.0,5220549
2021-05-28 00:00:00+00:00,3668658.0,4209707.0,5228322
2021-05-29 00:00:00+00:00,3668658.0,4213055.0,5235978
2021-05-30 00:00:00+00:00,3668658.0,4216003.0,5242911
2021-05-31 00:00:00+00:00,3678390.0,4217821.0,5249404
2021-06-01 00:00:00+00:00,3682778.0,4220304.0,5256516
2021-06-02 00:00:00+00:00,3687762.0,4223200.0,5263697
2021-06-03 00:00:00+00:00,3693012.0,4225163.0,5270299
2021-06-04 00:00:00+00:00,3697981.0,4227719.0,5276468
2021-06-05 00:00:00+00:00,3697981.0,4230153.0,5282594
2021-06-06 00:00:00+00:00,3697981.0,4232428.0,5287980
2021-06-07 00:00:00+00:00,3707523.0,4233698.0,5293627
2021-06-08 00:00:00+00:00,3711027.0,4235592.0,5300236
2021-06-09 00:00:00+00:00,3715454.0,4237790.0,5306690
2021-06-10 00:00:00+00:00,3729458.0,4239868.0,5313098
2021-06-11 00:00:00+00:00,3733600.0,4241760.0,5319359
2021-06-12 00:00:00+00:00,3733600.0,4243482.0,5325435
2021-06-13 00:00:00+00:00,3733600.0,4244872.0,5330447
2021-06-14 00:00:00+00:00,3741767.0,4245779.0,5336073
2021-06-15 00:00:00+00:00,3745199.0,4247032.0,5342028
2021-06-16 00:00:00+00:00,3749031.0,4248432.0,5348249
2021-06-17 00:00:00+00:00,3753228.0,4249755.0,5354153
2021-06-18 00:00:00+00:00,3757442.0,4250902.0,5359728
2021-06-19 00:00:00+00:00,3757442.0,4252095.0,5365208
2021-06-20 00:00:00+00:00,3757442.0,4252976.0,5370299
2021-06-21 00:00:00+00:00,3764651.0,4253460.0,5375593
2021-06-22 00:00:00+00:00,3768691.0,4254294.0,5381736
2021-06-23 00:00:00+00:00,3773032.0,4255434.0,5387545
2021-06-24 00:00:00+00:00,3777539.0,4255700.0,5393248
2021-06-25 00:00:00+00:00,3782463.0,4256451.0,5398878
2021-06-26 00:00:00+00:00,3782463.0,4257289.0,5404144
2021-06-27 00:00:00+00:00,3782463.0,4258069.0,5409027
2021-06-28 00:00:00+00:00,3792642.0,4258456.0,5414310
2021-06-29 00:00:00+00:00,3799733.0,4259133.0,5420156
2021-06-30 00:00:00+00:00,3808960.0,4259909.0,5425652
2021-07-01 00:00:00+00:00,3821305.0,4260788.0,5430940
2021-07-02 00:00:00+00:00,3833868.0,4261582.0,5435831
2021-07-03 00:00:00+00:00,3833868.0,4262511.0,5440368
2021-07-04 00:00:00+00:00,3833868.0,4263317.0,5444786
2021-07-05 00:00:00+00:00,3866475.0,4263797.0,5449464
2021-07-06 00:00:00+00:00,3880612.0,4264704.0,5454763
2021-07-07 00:00:00+00:00,3897996.0,4265714.0,5459923
2021-07-08 00:00:00+00:00,3915313.0,4267105.0,5465094
2021-07-09 00:00:00+00:00,3937192.0,4268491.0,5470764
2021-07-10 00:00:00+00:00,3937192.0,4269885.0,5476294
2021-07-11 00:00:00+00:00,3937192.0,4271276.0,5481555
2021-07-12 00:00:00+00:00,3971124.0,4272163.0,5486959
2021-07-13 00:00:00+00:00,4015084.0,4273693.0,5493244
2021-07-14 00:00:00+00:00,4041474.0,4275846.0,5500151
2021-07-15 00:00:00+00:00,4069162.0,4278319.0,5507455
2021-07-16 00:00:00+00:00,4100222.0,4281214.0,5514373
2021-07-17 00:00:00+00:00,4100222.0,4284332.0,5522039
2021-07-18 00:00:00+00:00,4100222.0,4287458.0,5529719
2021-07-19 00:00:00+00:00,4161850.0,4289528.0,5537386
2021-07-20 00:00:00+00:00,4189136.0,4293083.0,5546166
2021-07-21 00:00:00+00:00,4219723.0,4297337.0,5554317
2021-07-22 00:00:00+00:00,4249258.0,4302393.0,5563903
2021-07-23 00:00:00+00:00,4280429.0,4307535.0,5574997
2021-07-24 00:00:00+00:00,4280429.0,4312673.0,5587378
2021-07-25 00:00:00+00:00,4280429.0,4317415.0,5601608
2021-07-26 00:00:00+00:00,4342054.0,4320530.0,5618417
2021-07-27 00:00:00+00:00,4368453.0,4325046.0,5638178
2021-07-28 00:00:00+00:00,4395602.0,4330739.0,5660469
2021-07-29 00:00:00+00:00,4422291.0,4336906.0,5682630
2021-07-30 00:00:00+00:00,4447044.0,4343519.0,5704713
2021-07-31 00:00:00+00:00,4447044.0,4350028.0,5727045
2021-08-01 00:00:00+00:00,4447044.0,4355348.0,5747935
2021-08-02 00:00:00+00:00,4502983.0,4358533.0,5770833
2021-08-03 00:00:00+00:00,4523310.0,4363374.0,5795665
2021-08-04 00:00:00+00:00,4545184.0,4369964.0,5822487
2021-08-05 00:00:00+00:00,4566571.0,4377188.0,5846784
2021-08-06 00:00:00+00:00,4588132.0,4383787.0,5870741
2021-08-07 00:00:00+00:00,4588132.0,4390684.0,5895841
2021-08-08 00:00:00+00:00,4588132.0,4396417.0,5918540
2021-08-09 00:00:00+00:00,4627770.0,4400617.0,5942271
2021-08-10 00:00:00+00:00,4643450.0,4406241.0,5968868
2021-08-11 00:00:00+00:00,4660473.0,4413162.0,5996224
2021-08-12 00:00:00+00:00,4677883.0,4420429.0,6018485
2021-08-13 00:00:00+00:00,4693540.0,4427827.0,6039857
2021-08-14 00:00:00+00:00,4693540.0,4435008.0,6059806
2021-08-15 00:00:00+00:00,4693540.0,4440669.0,6078653
2021-08-16 00:00:00+00:00,4719266.0,4444338.0,6096816
2021-08-17 00:00:00+00:00,4733602.0,4449606.0,6118508
2021-08-18 00:00:00+00:00,4745558.0,4456765.0,6138452
2021-08-19 00:00:00+00:00,4758003.0,4464005.0,6157772
2021-08-20 00:00:00+00:00,4770453.0,4471225.0,6177690
2021-08-21 00:00:00+00:00,4770453.0,4478691.0,6197041
2021-08-22 00:00:00+00:00,4770453.0,4484613.0,6215663
2021-08-23 00:00:00+00:00,4794352.0,4488779.0,6234520
2021-08-24 00:00:00+00:00,4804424.0,4494857.0,6253711
2021-08-25 00:00:00+00:00,4815205.0,4502396.0,6273681
2021-08-26 00:00:00+00:00,4822320.0,4509611.0,6293297
2021-08-27 00:00:00+00:00,4831809.0,4517434.0,6311637
2021-08-28 00:00:00+00:00,4831809.0,4524292.0,6329549
2021-08-29 00:00:00+00:00,4831809.0,4530246.0,6346881
2021-08-30 00:00:00+00:00,4847298.0,4534499.0,6366438
2021-08-31 00:00:00+00:00,4855065.0,4539991.0,6388331
2021-09-01 00:00:00+00:00,4861883.0,4546487.0,6412277
2021-09-02 00:00:00+00:00,4871444.0,4553241.0,6435773
2021-09-03 00:00:00+00:00,4877755.0,4559970.0,6458630
2021-09-04 00:00:00+00:00,4877755.0,4566126.0,6478663
2021-09-05 00:00:00+00:00,4877755.0,4571440.0,6498054
2021-09-06 00:00:00+00:00,4887112.0,4574787.0,6519016
2021-09-07 00:00:00+00:00,4892640.0,4579502.0,6542654
2021-09-08 00:00:00+00:00,4898258.0,4585423.0,6566568
2021-09-09 00:00:00+00:00,4903021.0,4590941.0,6590414
2021-09-10 00:00:00+00:00,4907461.0,4596558.0,6613976
2021-09-11 00:00:00+00:00,4907461.0,4601749.0,6636899
2021-09-12 00:00:00+00:00,4907461.0,4606413.0,6658251
2021-09-13 00:00:00+00:00,4915265.0,4609205.0,6682864
2021-09-14 00:00:00+00:00,4918526.0,4613214.0,6710666
2021-09-15 00:00:00+00:00,4922249.0,4618040.0,6738890
2021-09-16 00:00:00+00:00,4926324.0,4623155.0,6767008
2021-09-17 00:00:00+00:00,4929546.0,4627699.0,6794700
2021-09-18 00:00:00+00:00,4929546.0,4632275.0,6820861
2021-09-19 00:00:00+00:00,4929546.0,4636111.0,6847259
2021-09-20 00:00:00+00:00,4935534.0,4638516.0,6874947
2021-09-21 00:00:00+00:00,4937984.0,4641890.0,6904285
2021-09-22 00:00:00+00:00,4940824.0,4645853.0,6932453
2021-09-23 00:00:00+00:00,4943855.0,4649906.0,6960297
2021-09-24 00:00:00+00:00,4946601.0,4653696.0,6987494
2021-09-25 00:00:00+00:00,4946601.0,4657215.0,7013639
2021-09-26 00:00:00+00:00,4946601.0,4660314.0,7039500
2021-09-27 00:00:00+00:00,4951640.0,4662087.0,7066688
2021-09-28 00:00:00+00:00,4953930.0,4665049.0,7095580
2021-09-29 00:00:00+00:00,4956691.0,4668261.0,7124966
2021-09-30 00:00:00+00:00,4959091.0,4672355.0,7154070
2021-10-01 00:00:00+00:00,4961128.0,4675758.0,7182943
2021-10-02 00:00:00+00:00,4961128.0,4679067.0,7210916
2021-10-03 00:00:00+00:00,4961128.0,4682034.0,7238267
2021-10-04 00:00:00+00:00,4965399.0,4683646.0,7267077
2021-10-05 00:00:00+00:00,4967200.0,4686109.0,7296879
2021-10-06 00:00:00+00:00,4969503.0,4689341.0,7327317
2021-10-07 00:00:00+00:00,4971310.0,4692274.0,7357336
2021-10-08 00:00:00+00:00,4973619.0,4695291.0,7387537
2021-10-09 00:00:00+00:00,4973619.0,4698038.0,7416182
2021-10-10 00:00:00+00:00,4973619.0,4700316.0,7444552
2021-10-11 00:00:00+00:00,4977448.0,4701832.0,7475115
2021-10-12 00:00:00+00:00,4977448.0,4704318.0,7508975
2021-10-13 00:00:00+00:00,4980206.0,4707087.0,7540223
2021-10-14 00:00:00+00:00,4982138.0,4709753.0,7570932
2021-10-15 00:00:00+00:00,4984386.0,4712482.0,7601626
2021-10-16 00:00:00+00:00,4984386.0,4715464.0,7630163
2021-10-17 00:00:00+00:00,4984386.0,4717899.0,7654277
2021-10-18 00:00:00+00:00,4988878.0,4719493.0,7683517
2021-10-19 00:00:00+00:00,4990767.0,4722188.0,7714379
2021-10-20 00:00:00+00:00,4993295.0,4725887.0,7744139
2021-10-21 00:00:00+00:00,4995176.0,4729678.0,7772604
2021-10-22 00:00:00+00:00,4997732.0,4733557.0,7800796
2021-10-23 00:00:00+00:00,4997732.0,4737462.0,7827013
2021-10-24 00:00:00+00:00,4997732.0,4741185.0,7851805
2021-10-25 00:00:00+00:00,5002217.0,4743720.0,7879468
2021-10-26 00:00:00+00:00,5004143.0,4747773.0,7909111
2021-10-27 00:00:00+00:00,5006675.0,4752368.0,7936007
2021-10-28 00:00:00+00:00,5008887.0,4757231.0,7961535
2021-10-29 00:00:00+00:00,5011148.0,4762563.0,7985944
2021-10-30 00:00:00+00:00,5011148.0,4767440.0,8009040
2021-10-31 00:00:00+00:00,5011148.0,4771965.0,8032988
2021-11-01 00:00:00+00:00,5011148.0,4774783.0,8061666
2021-11-02 00:00:00+00:00,5016968.0,4777614.0,8091462
2021-11-03 00:00:00+00:00,5019255.0,4782802.0,8121226
2021-11-04 00:00:00+00:00,5022546.0,4788704.0,8150708
2021-11-05 00:00:00+00:00,5025639.0,4795465.0,8178901
2021-11-06 00:00:00+00:00,5025639.0,4802225.0,8206375
2021-11-07 00:00:00+00:00,5025639.0,4808047.0,8231679
2021-11-08 00:00:00+00:00,5032056.0,4812594.0,8259503
2021-11-09 00:00:00+00:00,5032056.0,4818705.0,8288165
2021-11-10 00:00:00+00:00,5038517.0,4826738.0,8315424
2021-11-11 00:00:00+00:00,5042803.0,4835435.0,8340322
2021-11-12 00:00:00+00:00,5047156.0,4843957.0,8363959
2021-11-13 00:00:00+00:00,5047156.0,4852496.0,8386542
2021-11-14 00:00:00+00:00,5047156.0,4860061.0,8408166
2021-11-15 00:00:00+00:00,5056954.0,4865260.0,8432018
2021-11-16 00:00:00+00:00,5061045.0,4873075.0,8457119
2021-11-17 00:00:00+00:00,5067712.0,4883242.0,8480986
2021-11-18 00:00:00+00:00,5074027.0,4893887.0,8503220
2021-11-19 00:00:00+00:00,5080663.0,4904441.0,8527030
2021-11-20 00:00:00+00:00,5080663.0,4915981.0,8550377
2021-11-21 00:00:00+00:00,5080663.0,4925688.0,8571554
2021-11-22 00:00:00+00:00,5096538.0,4932091.0,8596410
2021-11-23 00:00:00+00:00,5103315.0,4942135.0,8624580
2021-11-24 00:00:00+00:00,5111842.0,4954585.0,8652172
2021-11-25 00:00:00+00:00,5121100.0,4968341.0,8676639
2021-11-26 00:00:00+00:00,5131012.0,4982022.0,8700641
2021-11-27 00:00:00+00:00,5131012.0,4994891.0,8724400
2021-11-28 00:00:00+00:00,5131012.0,5007818.0,8746055
2021-11-29 00:00:00+00:00,5153923.0,5015790.0,8770372
2021-11-30 00:00:00+00:00,5164184.0,5028547.0,8795588
2021-12-01 00:00:00+00:00,5174720.0,5043620.0,8818144
2021-12-02 00:00:00+00:00,5189220.0,5060430.0,8839891
2021-12-03 00:00:00+00:00,5202958.0,5077445.0,8861386
2021-12-04 00:00:00+00:00,5202958.0,5094072.0,8881760
2021-12-05 00:00:00+00:00,5202958.0,5109082.0,8901117
2021-12-06 00:00:00+00:00,5202958.0,5118576.0,8921150
2021-12-07 00:00:00+00:00,5246766.0,5134318.0,8943837
2021-12-08 00:00:00+00:00,5246766.0,5152264.0,8964711
2021-12-09 00:00:00+00:00,5273178.0,5164780.0,8984407
2021-12-10 00:00:00+00:00,5290273.0,5185270.0,9002968
2021-12-11 00:00:00+00:00,5290190.0,5206305.0,9022223
2021-12-12 00:00:00+00:00,5290190.0,5225517.0,9040179
2021-12-13 00:00:00+00:00,5339992.0,5238221.0,9058975
2021-12-14 00:00:00+00:00,5366128.0,5258886.0,9080452
2021-12-15 00:00:00+00:00,5393268.0,5282076.0,9100324
2021-12-16 00:00:00+00:00,5422168.0,5308180.0,9118424
2021-12-17 00:00:00+00:00,5455527.0,5336795.0,9136565
2021-12-18 00:00:00+00:00,5455527.0,5364852.0,9154209
2021-12-19 00:00:00+00:00,5455527.0,5389155.0,9171119
2021-12-20 00:00:00+00:00,5535231.0,5405360.0,9189881
2021-12-21 00:00:00+00:00,5585054.0,5436143.0,9209740
2021-12-22 00:00:00+00:00,5645095.0,5472469.0,9228835
2021-12-23 00:00:00+00:00,5718007.0,5517054.0,9247606
2021-12-24 00:00:00+00:00,5718007.0,5567644.0,9266516
2021-12-25 00:00:00+00:00,5718007.0,5622431.0,9286986
2021-12-26 00:00:00+00:00,5718007.0,5647313.0,9307124
2021-12-27 00:00:00+00:00,5932626.0,5678112.0,9333223
2021-12-28 00:00:00+00:00,6032297.0,5756412.0,9365399
2021-12-29 00:00:00+00:00,6133057.0,5854428.0,9402083
2021-12-30 00:00:00+00:00,6294745.0,5981428.0,9441764
2021-12-31 00:00:00+00:00,6294745.0,6125683.0,9482550
2022-01-01 00:00:00+00:00,6294745.0,6266939.0,9519281
2022-01-02 00:00:00+00:00,6294745.0,6328076.0,9552801
2022-01-03 00:00:00+00:00,6667511.0,6396110.0,9597670
2022-01-04 00:00:00+00:00,6785286.0,6566947.0,9652394
2022-01-05 00:00:00+00:00,6922466.0,6756035.0,9718861
2022-01-06 00:00:00+00:00,6922466.0,6975465.0,9787274
2022-01-07 00:00:00+00:00,7164906.0,7083762.0,9850488
2022-01-08 00:00:00+00:00,7164906.0,7281297.0,9916725
2022-01-09 00:00:00+00:00,7164906.0,7436939.0,9978452
2022-01-10 00:00:00+00:00,7457300.0,7554344.0,10043688
2022-01-11 00:00:00+00:00,7592242.0,7774863.0,10117954
2022-01-12 00:00:00+00:00,7771367.0,7971068.0,10195676
2022-01-13 00:00:00+00:00,7930528.0,8155645.0,10271240
2022-01-14 00:00:00+00:00,8093036.0,8356514.0,10339097
2022-01-15 00:00:00+00:00,8093036.0,8549450.0,10403064
2022-01-16 00:00:00+00:00,8093036.0,8706915.0,10457164
2022-01-17 00:00:00+00:00,8424503.0,8790302.0,10522099
2022-01-18 00:00:00+00:00,8518975.0,9018425.0,10591757
2022-01-19 00:00:00+00:00,8676916.0,9219391.0,10664372
2022-01-20 00:00:00+00:00,8834363.0,9418256.0,10736215
2022-01-21 00:00:00+00:00,8975458.0,9603856.0,10808770
2022-01-22 00:00:00+00:00,8975458.0,9781191.0,10881626
2022-01-23 00:00:00+00:00,8975458.0,9923678.0,10947129
2022-01-24 00:00:00+00:00,9280890.0,10001344.0,11014152
2022-01-25 00:00:00+00:00,9395767.0,10212621.0,11090493
2022-01-26 00:00:00+00:00,9529320.0,10383561.0,11167927
2022-01-27 00:00:00+00:00,9660208.0,10539601.0,11250107
2022-01-28 00:00:00+00:00,9779130.0,10683948.0,11343693
2022-01-29 00:00:00+00:00,9779130.0,10821375.0,11438476
2022-01-30 00:00:00+00:00,9779130.0,10925485.0,11526621
2022-01-31 00:00:00+00:00,9961253.0,10983116.0,11619882
2022-02-01 00:00:00+00:00,10039126.0,11116422.0,11722483
2022-02-02 00:00:00+00:00,10125348.0,11235745.0,11833165
2022-02-03 00:00:00+00:00,10199716.0,11348701.0,11940695
2022-02-04 00:00:00+00:00,10199716.0,11449601.0,12051852
2022-02-05 00:00:00+00:00,10199716.0,11542793.0,12150567
2022-02-06 00:00:00+00:00,10199716.0,11621736.0,12238501
2022-02-07 00:00:00+00:00,10395471.0,11663338.0,12335015
2022-02-08 00:00:00+00:00,10439302.0,11765767.0,12446111
2022-02-09 00:00:00+00:00,10502141.0,11847436.0,12554674
2022-02-10 00:00:00+00:00,10555196.0,11923631.0,12653276
2022-02-11 00:00:00+00:00,10604200.0,11991109.0,12748341
2022-02-12 00:00:00+00:00,10604200.0,12053330.0,12834534
2022-02-13 00:00:00+00:00,10604200.0,12105675.0,12908321
2022-02-14 00:00:00+00:00,10672906.0,12134451.0,12984953
2022-02-15 00:00:00+00:00,10707286.0,12205474.0,13079683
2022-02-16 00:00:00+00:00,10744394.0,12265343.0,13173859
2022-02-17 00:00:00+00:00,10778607.0,12323398.0,13266265
2022-02-18 00:00:00+00:00,10809222.0,12377098.0,13353676
2022-02-19 00:00:00+00:00,10809222.0,12427773.0,13434130
2022-02-20 00:00:00+00:00,10809222.0,12469975.0,13504485
2022-02-21 00:00:00+00:00,10858000.0,12494459.0,13589511
2022-02-22 00:00:00+00:00,10880193.0,12554596.0,13675581
2022-02-23 00:00:00+00:00,10914105.0,12603758.0,13762181
2022-02-24 00:00:00+00:00,10949997.0,12651251.0,13841889
2022-02-25 00:00:00+00:00,10977524.0,12693320.0,13913625
2022-02-26 00:00:00+00:00,10977524.0,12732680.0,13975389
2022-02-27 00:00:00+00:00,10977524.0,12764558.0,14025181
2022-02-28 00:00:00+00:00,10977524.0,12782836.0,14089456
2022-03-01 00:00:00+00:00,11036085.0,12829972.0,14149341
2022-03-02 00:00:00+00:00,11054888.0,12867918.0,14206121
2022-03-03 00:00:00+00:00,11078028.0,12910506.0,14255545
2022-03-04 00:00:00+00:00,11100428.0,12948859.0,14293828
2022-03-05 00:00:00+00:00,11100428.0,12990223.0,14326217
2022-03-06 00:00:00+00:00,11100428.0,13026112.0,14353888
2022-03-07 00:00:00+00:00,11136425.0,13048774.0,14388231
2022-03-08 00:00:00+00:00,11159574.0,13109527.0,14425638
2022-03-09 00:00:00+00:00,11181510.0,13159342.0,14458881
2022-03-10 00:00:00+00:00,11204125.0,13214498.0,14488373
2022-03-11 00:00:00+00:00,11223974.0,13268459.0,14513774
2022-03-12 00:00:00+00:00,11223974.0,13323179.0,14534239
2022-03-13 00:00:00+00:00,11223974.0,13373207.0,14551665
2022-03-14 00:00:00+00:00,11223974.0,13402905.0,14576069
2022-03-15 00:00:00+00:00,11260040.0,13489319.0,14600683
2022-03-16 00:00:00+00:00,11260040.0,13563466.0,14623028
2022-03-17 00:00:00+00:00,11260040.0,13645834.0,14644382
2022-03-18 00:00:00+00:00,11324637.0,13724411.0,14663508
2022-03-19 00:00:00+00:00,11324637.0,13800179.0,14680836
2022-03-20 00:00:00+00:00,11324637.0,13861743.0,14693917
2022-03-21 00:00:00+00:00,11324637.0,13895188.0,14708850
2022-03-22 00:00:00+00:00,11378784.0,13992092.0,14726276
2022-03-23 00:00:00+00:00,11378784.0,14070450.0,14743437
2022-03-24 00:00:00+00:00,11378784.0,14153098.0,14760331
2022-03-25 00:00:00+00:00,11451676.0,14229495.0,14775634
2022-03-26 00:00:00+00:00,11451676.0,14304111.0,14789483
2022-03-27 00:00:00+00:00,11451676.0,14364723.0,14800677
2022-03-28 00:00:00+00:00,11451676.0,14396283.0,14815041
2022-03-29 00:00:00+00:00,11508309.0,14496579.0,14831231
2022-03-30 00:00:00+00:00,11508309.0,14567990.0,14846224
2022-03-31 00:00:00+00:00,11508309.0,14642354.0,14860560
2022-04-01 00:00:00+00:00,11551574.0,14719394.0,14873927
2022-04-02 00:00:00+00:00,11551574.0,14790806.0,14885710
2022-04-03 00:00:00+00:00,11551574.0,14845815.0,14894731
2022-04-04 00:00:00+00:00,11551574.0,14877144.0,14907378
2022-04-05 00:00:00+00:00,11578653.0,14966058.0,14919591
2022-04-06 00:00:00+00:00,11578653.0,15035943.0,14929905
2022-04-07 00:00:00+00:00,11578653.0,15106066.0,14939259
2022-04-08 00:00:00+00:00,11627487.0,15173707.0,14946379
2022-04-09 00:00:00+00:00,11627487.0,15238128.0,14953365
2022-04-10 00:00:00+00:00,11627487.0,15292048.0,14958974
2022-04-11 00:00:00+00:00,11627487.0,15320753.0,14965867
2022-04-12 00:00:00+00:00,11662214.0,15404809.0,14972502
2022-04-13 00:00:00+00:00,11662214.0,15467395.0,14978031
2022-04-14 00:00:00+00:00,11662214.0,15533012.0,14983158
2022-04-15 00:00:00+00:00,11662214.0,15595302.0,14987583
2022-04-16 00:00:00+00:00,11662214.0,15659835.0,14991669
2022-04-17 00:00:00+00:00,11662214.0,15712088.0,14994937
2022-04-18 00:00:00+00:00,11662214.0,15730676.0,14999479
2022-04-19 00:00:00+00:00,11736893.0,15758002.0,15003696
2022-04-20 00:00:00+00:00,11736893.0,15858442.0,15007364
2022-04-21 00:00:00+00:00,11736893.0,15934437.0,15010718
2022-04-22 00:00:00+00:00,11786036.0,16008181.0,15013616
2022-04-23 00:00:00+00:00,11786036.0,16079209.0,15016270
2022-04-24 00:00:00+00:00,11786036.0,16136057.0,15018547
2022-04-25 00:00:00+00:00,11786036.0,16161339.0,15021151
2022-04-26 00:00:00+00:00,11833457.0,16191323.0,15023662
2022-04-27 00:00:00+00:00,11833457.0,16279754.0,15026141
2022-04-28 00:00:00+00:00,11833457.0,16349788.0,15028397
2022-04-29 00:00:00+00:00,11833457.0,16409183.0,15030321
2022-04-30 00:00:00+00:00,11896152.0,16463200.0,15032093
2022-05-01 00:00:00+00:00,11893480.0,16504791.0,15033573
2022-05-02 00:00:00+00:00,11896152.0,16523859.0,15034917
2022-05-03 00:00:00+00:00,11896152.0,16586268.0,15036110
2022-05-04 00:00:00+00:00,,,15036110
